id,loss
4,1165.6298370086931
6,2189.3627472784856
9,11553.882965197185
12,4618.203303142451
15,-21.24809212092282
17,2312.1938800671296
21,2377.2605543931704
28,154.77891384316558
32,2536.175581404508
43,5037.749923043257
46,3810.6820486772003
50,1393.9837021769179
54,1984.6388870952594
62,2891.841609272198
70,2982.3453677222205
71,5541.18775104296
75,2354.800430625609
77,2952.5861782866978
81,3561.443221740782
83,2821.8502765508583
87,2223.900892209317
97,3087.2952155446355
103,2023.7678438440219
119,1274.6336120773055
120,1662.1060645394525
127,2092.8196543413596
138,5173.49485277603
141,3502.998491448654
148,873.9109158621159
150,2788.2112058608463
151,2602.7711756779327
158,1859.8568544499446
160,6562.1750295192105
165,3443.475840085206
168,4395.435151324666
169,4347.725014277004
177,2962.3825871616327
178,3734.4589807348702
184,1950.0450787230836
194,7283.850045317727
198,1812.7099946368396
203,5156.6953765391145
211,2599.4425103594785
217,829.3120861625891
219,949.6158384902787
221,5081.758556437125
227,2424.326489315127
230,765.4425865032183
235,2248.7588596299374
240,1217.9387138667332
243,4140.395908487667
249,5612.554877784069
253,2416.3158096887946
258,889.0113564214921
261,1855.4843409946436
263,3526.478713649285
264,4260.083645795397
265,5416.365172467461
268,1962.420924599646
271,2783.6806966699887
274,4974.008048396968
275,360.152680548307
279,3044.5924540101205
282,2126.7640777244333
286,2764.4674111513286
288,1076.3541274767183
294,4126.167336411487
296,678.4173404450046
297,1942.8704236101164
300,145.68916876574235
303,7539.1702220151155
314,531.9230244938346
315,5127.098205549779
321,2824.0510023491606
323,4438.40917404419
330,5983.292952840223
341,1604.0088126629842
342,5125.8681604116455
352,2017.2816175218666
353,3808.13352887369
360,6351.812231591101
361,2496.9757285364794
362,3866.3204746855317
366,1009.7670982966326
372,4255.376241142075
376,4430.971516761224
377,2825.498493507568
379,1032.00301009027
380,3914.27586020559
387,1206.9343328084458
392,1573.4580694877257
394,9453.621726034873
395,2539.275716555552
397,2099.548982923935
407,6672.8635571709965
411,7915.784972495129
416,3443.7794320767443
417,2082.5362977181085
419,5664.995984438158
428,4392.572612880251
431,2253.265915295915
436,4367.270786996607
438,2032.0762924348012
445,5931.96066555892
446,6005.896650095945
455,1212.454999770123
456,950.2787991208872
461,385.41009540432583
463,1831.1272466001717
464,4081.73427358784
466,2025.7865217607566
